16.01.2019,07:00,1.13977,1.13987,1.13963,1.13967,229
16.01.2019,07:05,1.13966,1.14008,1.13957,1.14005,162
16.01.2019,07:10,1.14008,1.14012,1.14004,1.14009,111
16.01.2019,07:15,1.14010,1.14020,1.13990,1.13990,146
16.01.2019,07:20,1.13989,1.14003,1.13980,1.13999,140
16.01.2019,07:25,1.14000,1.14026,1.13998,1.14009,204
16.01.2019,07:30,1.14009,1.14023,1.14009,1.14019,146
16.01.2019,07:35,1.14019,1.14024,1.13998,1.14007,140
16.01.2019,07:40,1.14006,1.14025,1.14004,1.14023,100
16.01.2019,07:45,1.14025,1.14026,1.14009,1.14010,117
16.01.2019,07:50,1.14011,1.14019,1.14010,1.14015,77
16.01.2019,07:55,1.14015,1.14029,1.14008,1.14008,152
16.01.2019,08:00,1.14005,1.14020,1.14004,1.14009,107
16.01.2019,08:05,1.14009,1.14009,1.13964,1.13974,197
16.01.2019,08:10,1.13974,1.13984,1.13963,1.13979,162
16.01.2019,08:15,1.13979,1.13990,1.13972,1.13985,134
16.01.2019,08:20,1.13986,1.13987,1.13964,1.13970,61
16.01.2019,08:25,1.13969,1.13995,1.13969,1.13990,113
16.01.2019,08:30,1.13990,1.14000,1.13981,1.13995,63
16.01.2019,08:35,1.13994,1.14006,1.13990,1.13995,69
16.01.2019,08:40,1.13995,1.14012,1.13990,1.14012,100
16.01.2019,08:45,1.14011,1.14015,1.14003,1.14014,126
16.01.2019,08:50,1.14014,1.14038,1.14003,1.14027,187
16.01.2019,08:55,1.14028,1.14034,1.14019,1.14027,111
16.01.2019,09:00,1.14026,1.14069,1.14020,1.14045,324
16.01.2019,09:05,1.14045,1.14052,1.14035,1.14041,133
16.01.2019,09:10,1.14040,1.14057,1.14037,1.14041,137
16.01.2019,09:15,1.14040,1.14059,1.14030,1.14057,110
16.01.2019,09:20,1.14057,1.14107,1.14052,1.14060,232
16.01.2019,09:25,1.14059,1.14062,1.14050,1.14061,136
16.01.2019,09:30,1.14060,1.14063,1.14039,1.14049,128
16.01.2019,09:35,1.14051,1.14059,1.14040,1.14056,122
16.01.2019,09:40,1.14055,1.14060,1.14036,1.14047,149
16.01.2019,09:45,1.14048,1.14071,1.14045,1.14071,137
16.01.2019,09:50,1.14071,1.14076,1.14057,1.14065,147
16.01.2019,09:55,1.14063,1.14101,1.14058,1.14098,253
16.01.2019,10:00,1.14101,1.14108,1.14081,1.14086,198
16.01.2019,10:05,1.14085,1.14093,1.14076,1.14083,181
16.01.2019,10:10,1.14082,1.14093,1.14082,1.14091,88
16.01.2019,10:15,1.14092,1.14096,1.14070,1.14075,99
16.01.2019,10:20,1.14075,1.14093,1.14075,1.14082,147
16.01.2019,10:25,1.14082,1.14119,1.14082,1.14105,176
16.01.2019,10:30,1.14106,1.14113,1.14095,1.14100,146
16.01.2019,10:35,1.14100,1.14101,1.14084,1.14085,146
16.01.2019,10:40,1.14083,1.14097,1.14080,1.14096,107
16.01.2019,10:45,1.14096,1.14145,1.14096,1.14127,256
16.01.2019,10:50,1.14128,1.14138,1.14111,1.14137,222
16.01.2019,10:55,1.14137,1.14148,1.14112,1.14113,283
16.01.2019,11:00,1.14111,1.14134,1.14109,1.14110,275
16.01.2019,11:05,1.14110,1.14116,1.14092,1.14102,183
16.01.2019,11:10,1.14102,1.14103,1.14065,1.14071,185
16.01.2019,11:15,1.14071,1.14106,1.14070,1.14091,160
16.01.2019,11:20,1.14092,1.14096,1.14075,1.14093,155
16.01.2019,11:25,1.14094,1.14095,1.14060,1.14062,290
16.01.2019,11:30,1.14062,1.14062,1.14039,1.14051,188
16.01.2019,11:35,1.14051,1.14064,1.14023,1.14031,189
16.01.2019,11:40,1.14031,1.14037,1.14016,1.14027,139
16.01.2019,11:45,1.14036,1.14048,1.14007,1.14043,161
16.01.2019,11:50,1.14042,1.14049,1.14014,1.14015,262
16.01.2019,11:55,1.14016,1.14016,1.13964,1.13975,298
16.01.2019,12:00,1.13973,1.14032,1.13965,1.14007,370
