20190116,230000,66876.0,76620.0,1.13969
20190116,230500,66871.0,76610.0,1.13998
20190116,231000,66907.0,76648.0,1.14015
20190116,231500,66888.0,76675.0,1.14003
20190116,232000,66887.0,76669.0,1.13944
20190116,232500,66905.0,76641.0,1.13942
20190116,233000,66907.0,76646.0,1.13955
20190116,233500,66919.0,76667.0,1.13953
20190116,234000,66938.0,76688.0,1.13942
20190116,234500,66937.0,76672.0,1.13929
20190116,235000,66959.0,76684.0,1.13927
20190117,120000,67037.0,76766.0,1.13982
20190117,120500,67047.0,76789.0,1.13963
20190117,121000,67045.0,76769.0,1.13969
20190117,121500,67085.0,76830.0,1.1397
20190117,122000,67102.0,76845.0,1.1399
20190117,122500,67131.0,76887.0,1.14002
20190117,123000,67105.0,76874.0,1.13997
20190117,123500,67112.0,76885.0,1.13958
20190117,124000,67112.0,76866.0,1.13967
20190117,124500,67135.0,76886.0,1.13964
20190117,125000,67120.0,76864.0,1.13953
20190117,125500,67113.0,76856.0,1.13932
20190117,130000,67123.0,76845.0,1.13937
20190117,130500,67107.0,76835.0,1.13945
20190117,131000,67110.0,76843.0,1.1389
20190117,131500,67117.0,76829.0,1.13927
20190117,132000,67109.0,76830.0,1.13906
20190117,132500,67112.0,76825.0,1.13913
20190117,133000,67118.0,76838.0,1.13927
20190117,133500,67113.0,76846.0,1.13985
20190117,134000,67120.0,76884.0,1.1399
20190117,134500,67123.0,76883.0,1.14003
20190117,135000,67099.0,76880.0,1.13992
20190117,135500,67109.0,76881.0,1.13996
20190117,140000,67101.0,76874.0,1.13967
20190117,141000,67096.0,76862.0,1.13967
20190117,141500,67105.0,76857.0,1.14005
20190117,142000,67114.0,76890.0,1.1399
20190117,142500,67128.0,76903.0,1.14002
20190117,143000,67114.0,76888.0,1.14037
20190117,143500,67092.0,76886.0,1.14022
20190117,144000,67071.0,76847.0,1.14024
20190117,144500,67068.0,76850.0,1.13981
20190117,145000,67065.0,76814.0,1.13992
20190117,145500,67061.0,76807.0,1.13992
20190117,150000,67074.0,76829.0,1.13999
20190117,150500,67083.0,76833.0,1.13997
20190117,151000,67087.0,76845.0,1.13999
20190117,151500,67094.0,76862.0,1.13989
20190117,152000,67108.0,76867.0,1.14005
20190117,152500,67120.0,76897.0,1.14012
20190117,153000,67112.0,76893.0,1.14026
20190117,153500,67121.0,76925.0,1.14044
20190117,154000,67123.0,76928.0,1.14045
20190117,154500,67124.0,76939.0,1.14029
20190117,155000,67133.0,76935.0,1.1404
20190117,155500,67068.0,76866.0,1.14007
20190117,160000,67094.0,76874.0,1.1404
20190117,160500,67121.0,76936.0,1.14008
20190117,161000,67143.0,76925.0,1.13958
20190117,161500,67184.0,76939.0,1.13973
20190117,162000,67222.0,76989.0,1.13966
20190117,162500,67172.0,76920.0,1.13984
20190117,163000,67180.0,76945.0,1.1385
20190117,163500,67176.0,76855.0,1.13863
20190117,164000,67194.0,76885.0,1.13876
20190117,164500,67165.0,76851.0,1.13906
20190117,165000,67189.0,76906.0,1.13946
20190117,165500,67144.0,76869.0,1.13975
20190117,170000,67152.0,76900.0,1.13978
20190117,170500,67188.0,76956.0,1.13962
20190117,171000,67209.0,76965.0,1.13923
20190117,171500,67211.0,76935.0,1.13905
20190117,172000,67207.0,76932.0,1.13915
20190117,172500,67242.0,76972.0,1.13895
20190117,173000,67238.0,76950.0,1.13898
20190117,173500,67233.0,76936.0,1.13916
20190117,174000,67196.0,76913.0,1.13904
20190117,174500,67188.0,76900.0,1.139
20190117,175000,67170.0,76876.0,1.13883
20190117,175500,67188.0,76890.0,1.13866
20190117,180000,67204.0,76893.0,1.13888
20190117,180500,67189.0,76888.0,1.13876
20190117,181000,67203.0,76900.0,1.13897
20190117,181500,67187.0,76897.0,1.13899
20190117,182000,67195.0,76903.0,1.13915
20190117,182500,67190.0,76911.0,1.13923
20190117,183000,67168.0,76884.0,1.13876
20190117,183500,67170.0,76865.0,1.1376
20190117,184000,67275.0,76893.0,1.13751
20190117,184500,67226.0,76832.0,1.1372
20190117,191000,67136.0,76769.0,1.13814
20190117,191500,67080.0,76715.0,1.13856
20190117,192000,67057.0,76710.0,1.13889
20190117,192500,67045.0,76731.0,1.13857
20190117,193000,67069.0,76730.0,1.13862
20190117,193500,67038.0,76706.0,1.13852
20190117,194000,67031.0,76687.0,1.13833
20190117,194500,67023.0,76671.0,1.13842
20190117,195000,67016.0,76661.0,1.13818
20190117,195500,67025.0,76663.0,1.13846
20190117,200000,66985.0,76637.0,1.13873
20190117,200500,66989.0,76644.0,1.13879
20190117,201000,66933.0,76603.0,1.1384
20190117,201500,66935.0,76578.0,1.13828
20190117,202000,66952.0,76582.0,1.13848
20190117,202500,66967.0,76604.0,1.13851
20190117,203000,66963.0,76597.0,1.1384
20190117,203500,66960.0,76596.0,1.13861
20190117,204000,66941.0,76602.0,1.13855
20190117,204500,66973.0,76625.0,1.13829
20190117,205000,66974.0,76625.0,1.13841
20190117,205500,66974.0,76614.0,1.13859
20190117,210000,66989.0,76646.0,1.13885
20190117,210500,66952.0,76622.0,1.13914
20190117,211000,66944.0,76627.0,1.1393
20190117,211500,66948.0,76642.0,1.13926
20190117,212000,66969.0,76660.0,1.13889
20190117,212500,66957.0,76619.0,1.13853
20190117,213000,66951.0,76611.0,1.13857
20190117,213500,66925.0,76578.0,1.13864
20190117,214000,66898.0,76551.0,1.13889
20190117,214500,66909.0,76567.0,1.13849
20190117,215000,66908.0,76548.0,1.13844
20190117,215500,66925.0,76569.0,1.1381
20190117,220000,66940.0,76552.0,1.13803
20190117,220500,66948.0,76569.0,1.1382
20190117,221000,66946.0,76571.0,1.13815
20190117,221500,66958.0,76577.0,1.13848
20190117,222000,66953.0,76593.0,1.13867
20190117,222500,66951.0,76601.0,1.13838
20190117,223000,66986.0,76640.0,1.1383
20190117,223500,66986.0,76631.0,1.13874
20190117,224000,66953.0,76616.0,1.13943
20190117,224500,66889.0,76580.0,1.13965
20190117,225000,66838.0,76551.0,1.13923
20190117,225500,66865.0,76547.0,1.13891
20190117,230000,66924.0,76589.0,1.13898
20190117,230500,66945.0,76621.0,1.13874
20190117,231000,66927.0,76604.0,1.13871
20190117,231500,66935.0,76585.0,1.13868
20190117,232000,66924.0,76587.0,1.13871
20190117,232500,66943.0,76607.0,1.13885
20190117,233000,66932.0,76594.0,1.13905
20190117,233500,66932.0,76610.0,1.139
20190117,234000,66944.0,76615.0,1.13894
20190117,234500,66942.0,76610.0,1.13889
20190117,235000,66955.0,76620.0,1.13902

